seed,policy,ep_idx,friction,inertia,noise,reward,violation
2,EpsilonGreedy,17,0.7,0.8,0.07857890940078274,-0.0996425524976679,0
2,EpsilonGreedy,18,0.7,0.8,0.08774730084868648,-0.09984290860396612,0
2,EpsilonGreedy,19,0.4,1.0,0.06645239067872677,-0.09816395804253177,0
2,EpsilonGreedy,20,1.0,1.0,0.05554648112314484,-0.17327902263760822,0
2,EpsilonGreedy,21,0.4,0.8,0.0773311535781603,-0.08130465965057926,0
2,EpsilonGreedy,22,1.0,2.0,0.06367048351205529,-0.33111002150325447,1
2,EpsilonGreedy,23,0.4,0.8,0.08265133020932355,-0.07878009242549755,0
2,EpsilonGreedy,24,0.7,0.8,0.06380411468354134,-0.09961960609516929,0
2,EpsilonGreedy,25,1.0,1.0,0.06786920035283929,-0.173953825753778,0
2,EpsilonGreedy,26,0.4,1.0,0.055435611913518736,-0.09714890945959029,0
2,EpsilonGreedy,27,0.7,1.0,0.060396548718099546,-0.12343002751161555,0
2,EpsilonGreedy,28,0.4,2.0,0.06598689795311832,-0.20157099013231278,0
2,EpsilonGreedy,29,0.7,2.0,0.056036777754597936,-0.269062947804226,1
2,LinUCB,0,0.7,2.0,0.08873422948367579,-0.2946008130971558,1
2,LinUCB,1,0.7,0.8,0.06114397783881388,-0.12483439571197505,0
2,LinUCB,2,0.7,1.0,0.07784610634145511,-0.15830532996403296,0
2,LinUCB,3,0.7,1.0,0.08470140580803201,-0.16210836714788002,0
2,LinUCB,4,0.7,1.0,0.05043749345908913,-0.16126516117842368,0
2,LinUCB,5,0.7,1.0,0.08645324336158983,-0.15506458504119924,0
2,LinUCB,6,0.7,0.8,0.06772120893797759,-0.12480370227199011,0
2,LinUCB,7,0.7,0.8,0.0688488002823859,-0.12422707169414321,0
2,LinUCB,8,0.4,1.0,0.05360093409389547,-0.12186886113253786,0
2,LinUCB,9,0.7,0.8,0.07765048383772015,-0.12470965124655108,0
2,LinUCB,10,1.0,0.8,0.07109452439038581,-0.16928481407646112,0
2,LinUCB,11,0.4,2.0,0.06761220007442081,-0.2204311199267593,1
2,LinUCB,12,0.7,2.0,0.0898054657330627,-0.29779092796425227,1
2,LinUCB,13,1.0,1.0,0.05949225066604838,-0.27839803552335435,1
2,LinUCB,14,1.0,2.0,0.06241383602982997,-0.3970676869060515,1
2,LinUCB,15,1.0,0.8,0.06752486043046622,-0.1726048943153009,0
2,LinUCB,16,1.0,0.8,0.07990586123582574,-0.17180063542557625,0
2,LinUCB,17,0.7,0.8,0.07857890940078274,-0.1241262502500628,0
2,LinUCB,18,0.7,0.8,0.08774730084868648,-0.12735414648896182,0
2,LinUCB,19,0.4,1.0,0.06645239067872677,-0.11747732730299659,0
2,LinUCB,20,1.0,1.0,0.05554648112314484,-0.2742820873865969,1
2,LinUCB,21,0.4,0.8,0.0773311535781603,-0.09519903335124605,0
2,LinUCB,22,1.0,2.0,0.06367048351205529,-0.39562426913664034,1
2,LinUCB,23,0.4,0.8,0.08265133020932355,-0.10250513316113928,0
2,LinUCB,24,0.7,0.8,0.06380411468354134,-0.12161830235298048,0
2,LinUCB,25,1.0,1.0,0.06786920035283929,-0.28434518630425004,1
2,LinUCB,26,0.4,1.0,0.055435611913518736,-0.12329127078224375,0
2,LinUCB,27,0.7,1.0,0.060396548718099546,-0.16184501330713988,0
2,LinUCB,28,0.4,2.0,0.06598689795311832,-0.2220050082379374,1
2,LinUCB,29,0.7,2.0,0.056036777754597936,-0.2865344928076249,1
2,NeuralBandit,0,0.7,2.0,0.08873422948367579,-0.22878128861821234,0
2,NeuralBandit,1,0.7,0.8,0.06114397783881388,-0.149822217899365,0
2,NeuralBandit,2,0.7,1.0,0.07784610634145511,-0.27919766687564884,1
2,NeuralBandit,3,0.7,1.0,0.08470140580803201,-0.27803941937808535,1
2,NeuralBandit,4,0.7,1.0,0.05043749345908913,-0.26352683634432916,0
2,NeuralBandit,5,0.7,1.0,0.08645324336158983,-0.16143774547094913,0
2,NeuralBandit,6,0.7,0.8,0.06772120893797759,-0.12473348106108409,0
2,NeuralBandit,7,0.7,0.8,0.0688488002823859,-0.15043160219371202,0
2,NeuralBandit,8,0.4,1.0,0.05360093409389547,-0.15847979529132178,0
2,NeuralBandit,9,0.7,0.8,0.07765048383772015,-0.18797086064300328,0
2,NeuralBandit,10,1.0,0.8,0.07109452439038581,-0.17268369254057514,0
2,NeuralBandit,11,0.4,2.0,0.06761220007442081,-0.18185234910241047,1
2,NeuralBandit,12,0.7,2.0,0.0898054657330627,-0.29817703691236114,1
2,NeuralBandit,13,1.0,1.0,0.05949225066604838,-0.21303469056251761,0
2,NeuralBandit,14,1.0,2.0,0.06241383602982997,-0.4201771286493057,1
2,NeuralBandit,15,1.0,0.8,0.06752486043046622,-0.21056060982159863,0
2,NeuralBandit,16,1.0,0.8,0.07990586123582574,-0.12886317060070257,0
2,NeuralBandit,17,0.7,0.8,0.07857890940078274,-0.10431902382587507,0
2,NeuralBandit,18,0.7,0.8,0.08774730084868648,-0.1860084476930121,0
2,NeuralBandit,19,0.4,1.0,0.06645239067872677,-0.12076148063184283,0
2,NeuralBandit,20,1.0,1.0,0.05554648112314484,-0.14955931648969467,0
2,NeuralBandit,21,0.4,0.8,0.0773311535781603,-0.14331181077657243,0
2,NeuralBandit,22,1.0,2.0,0.06367048351205529,-0.5927289867905927,1
2,NeuralBandit,23,0.4,0.8,0.08265133020932355,-0.12151163164751506,0
2,NeuralBandit,24,0.7,0.8,0.06380411468354134,-0.10465150192650441,0
2,NeuralBandit,25,1.0,1.0,0.06786920035283929,-0.5558801120910708,1
2,NeuralBandit,26,0.4,1.0,0.055435611913518736,-0.09596570227213219,0
2,NeuralBandit,27,0.7,1.0,0.060396548718099546,-0.19365544760203007,0
2,NeuralBandit,28,0.4,2.0,0.06598689795311832,-0.24788379667466676,0
2,NeuralBandit,29,0.7,2.0,0.056036777754597936,-0.36370403306246835,1
2,Oracle,0,0.7,2.0,0.08873422948367579,-0.2286001637150589,0
2,Oracle,1,0.7,0.8,0.06114397783881388,-0.10184609345268586,0
2,Oracle,2,0.7,1.0,0.07784610634145511,-0.11625494162834281,0
2,Oracle,3,0.7,1.0,0.08470140580803201,-0.11888094128308692,0
2,Oracle,4,0.7,1.0,0.05043749345908913,-0.12046127583743768,0
2,Oracle,5,0.7,1.0,0.08645324336158983,-0.11728282373369923,0
2,Oracle,6,0.7,0.8,0.06772120893797759,-0.10272836866217469,0
2,Oracle,7,0.7,0.8,0.0688488002823859,-0.09799708089793568,0
2,Oracle,8,0.4,1.0,0.05360093409389547,-0.09950094603108417,0
2,Oracle,9,0.7,0.8,0.07765048383772015,-0.10061881622333291,0
2,Oracle,10,1.0,0.8,0.07109452439038581,-0.12467097666630148,0
2,Oracle,11,0.4,2.0,0.06761220007442081,-0.17315526532910136,1
2,Oracle,12,0.7,2.0,0.0898054657330627,-0.23302252445872249,1
2,Oracle,13,1.0,1.0,0.05949225066604838,-0.15341688623451738,0
2,Oracle,14,1.0,2.0,0.06241383602982997,-0.30785839307350643,1
2,Oracle,15,1.0,0.8,0.06752486043046622,-0.12705242500936753,0
2,Oracle,16,1.0,0.8,0.07990586123582574,-0.12743470673303336,0
2,Oracle,17,0.7,0.8,0.07857890940078274,-0.10080007398411675,0
2,Oracle,18,0.7,0.8,0.08774730084868648,-0.10263813567622945,0
2,Oracle,19,0.4,1.0,0.06645239067872677,-0.09815267760081792,0
2,Oracle,20,1.0,1.0,0.05554648112314484,-0.1615627498301058,0
2,Oracle,21,0.4,0.8,0.0773311535781603,-0.08018130777389093,0
2,Oracle,22,1.0,2.0,0.06367048351205529,-0.31260829966482356,1
2,Oracle,23,0.4,0.8,0.08265133020932355,-0.08147258242682476,0
2,Oracle,24,0.7,0.8,0.06380411468354134,-0.10245729373048809,0
2,Oracle,25,1.0,1.0,0.06786920035283929,-0.1512213245043365,0
2,Oracle,26,0.4,1.0,0.055435611913518736,-0.09765980239323584,0
2,Oracle,27,0.7,1.0,0.060396548718099546,-0.12267138203443914,0
2,Oracle,28,0.4,2.0,0.06598689795311832,-0.17025469333038315,1
2,Oracle,29,0.7,2.0,0.056036777754597936,-0.2261306079491915,1
3,Fixed,0,0.4,0.8,0.0589143482028088,-0.15916090542281297,0
3,Fixed,1,0.4,0.8,0.05208023548801942,-0.1591789210318746,0
3,Fixed,2,0.7,1.0,0.07157157709638211,-0.2453589646444015,1
3,Fixed,3,0.4,1.0,0.06591921392510573,-0.20460359057507355,0
3,Fixed,4,1.0,2.0,0.05298731184792954,-0.4593439064491488,1
3,Fixed,5,1.0,1.0,0.07693486145626352,-0.32578546569432043,1
3,Fixed,6,0.4,2.0,0.08920727421924195,-0.24865583680897005,1
3,Fixed,7,1.0,0.8,0.05772577774274968,-0.2702430701887824,1
3,Fixed,8,0.4,0.8,0.0792284537007195,-0.15943966870357726,0
3,Fixed,9,0.7,0.8,0.06531801800874876,-0.20014388138175976,0
3,Fixed,10,0.4,2.0,0.08527365766631625,-0.24345236983391783,1
3,Fixed,11,1.0,0.8,0.05068504983671765,-0.2682195615408175,1
3,Fixed,12,1.0,2.0,0.05305622769929995,-0.46433056057245126,1
3,Fixed,13,0.7,1.0,0.05338155211365297,-0.24696735038588105,1
3,Fixed,14,1.0,0.8,0.07558633688891875,-0.2651529357197079,1
3,Fixed,15,0.7,0.8,0.08857334779923648,-0.19927685674830814,1
3,Fixed,16,1.0,0.8,0.05638383167364555,-0.2667979958392742,1
3,Fixed,17,0.7,2.0,0.056010047635933015,-0.36512534175687195,1
3,Fixed,18,0.7,2.0,0.07101454799288892,-0.3634559114434707,1
3,Fixed,19,1.0,0.8,0.05637703110370713,-0.26601844614729553,1
3,Fixed,20,0.4,2.0,0.08718547543597105,-0.24923081662186708,1
3,Fixed,21,1.0,0.8,0.0803505805450537,-0.2686799097583039,1
3,Fixed,22,1.0,1.0,0.05348204842728242,-0.31814850433568387,1
3,Fixed,23,1.0,1.0,0.06415421154009203,-0.3216371806002226,1
3,Fixed,24,1.0,0.8,0.08405162214300477,-0.27317975778407894,1
3,Fixed,25,0.4,2.0,0.07743465280121137,-0.2547353661905475,1
3,Fixed,26,0.7,1.0,0.061470121716512865,-0.2430644654444319,1
3,Fixed,27,0.4,2.0,0.0784499675558492,-0.25335182087438984,1
3,Fixed,28,0.7,0.8,0.08921253290824158,-0.20393309583827546,1
3,Fixed,29,0.7,2.0,0.08838875652480664,-0.369452420738171,1
3,EpsilonGreedy,0,0.4,0.8,0.0589143482028088,-0.07657362780679858,0
3,EpsilonGreedy,1,0.4,0.8,0.05208023548801942,-0.07831122320449935,0
3,EpsilonGreedy,2,0.7,1.0,0.07157157709638211,-0.1227142915959502,0
3,EpsilonGreedy,3,0.4,1.0,0.06591921392510573,-0.09457747809307367,0
3,EpsilonGreedy,4,1.0,2.0,0.05298731184792954,-0.5279150469974853,1
3,EpsilonGreedy,5,1.0,1.0,0.07693486145626352,-0.1691316621493472,0
3,EpsilonGreedy,6,0.4,2.0,0.08920727421924195,-0.19718728966402568,0
3,EpsilonGreedy,7,1.0,0.8,0.05772577774274968,-0.13092258489478426,0
3,EpsilonGreedy,8,0.4,0.8,0.0792284537007195,-0.07616513563502897,0
3,EpsilonGreedy,9,0.7,0.8,0.06531801800874876,-0.10466416683048353,0
3,EpsilonGreedy,10,0.4,2.0,0.08527365766631625,-0.20077784460310316,0
3,EpsilonGreedy,11,1.0,0.8,0.05068504983671765,-0.1330683583394348,0
3,EpsilonGreedy,12,1.0,2.0,0.05305622769929995,-0.32625946934528804,1
3,EpsilonGreedy,13,0.7,1.0,0.05338155211365297,-0.12347654282922735,0
3,EpsilonGreedy,14,1.0,0.8,0.07558633688891875,-0.18855421505106043,0
3,EpsilonGreedy,15,0.7,0.8,0.08857334779923648,-0.09766925205786481,0
3,EpsilonGreedy,16,1.0,0.8,0.05638383167364555,-0.13445939772869983,0
3,EpsilonGreedy,17,0.7,2.0,0.056010047635933015,-0.26836405018786486,1
3,EpsilonGreedy,18,0.7,2.0,0.07101454799288892,-0.25688834945563,1
3,EpsilonGreedy,19,1.0,0.8,0.05637703110370713,-0.13233479137819565,0
3,EpsilonGreedy,20,0.4,2.0,0.08718547543597105,-0.19023951933646865,0
3,EpsilonGreedy,21,1.0,0.8,0.0803505805450537,-0.2298729534299646,0
3,EpsilonGreedy,22,1.0,1.0,0.05348204842728242,-0.17613939334076514,0
3,EpsilonGreedy,23,1.0,1.0,0.06415421154009203,-0.17240921279006252,0
3,EpsilonGreedy,24,1.0,0.8,0.08405162214300477,-0.13199970280116957,0
3,EpsilonGreedy,25,0.4,2.0,0.07743465280121137,-0.2007185404813363,0
3,EpsilonGreedy,26,0.7,1.0,0.061470121716512865,-0.12522420580432603,0
3,EpsilonGreedy,27,0.4,2.0,0.0784499675558492,-0.19780787992569399,0
3,EpsilonGreedy,28,0.7,0.8,0.08921253290824158,-0.10511928304193294,0
3,EpsilonGreedy,29,0.7,2.0,0.08838875652480664,-0.268973960003327,1
3,LinUCB,0,0.4,0.8,0.0589143482028088,-0.12847736556929892,0
3,LinUCB,1,0.4,0.8,0.05208023548801942,-0.1222806533977807,0
3,LinUCB,2,0.7,1.0,0.07157157709638211,-0.14155379360717057,0
3,LinUCB,3,0.4,1.0,0.06591921392510573,-0.09490090738900037,0
3,LinUCB,4,1.0,2.0,0.05298731184792954,-0.3467340216713253,1
3,LinUCB,5,1.0,1.0,0.07693486145626352,-0.17779982576983333,0
3,LinUCB,6,0.4,2.0,0.08920727421924195,-0.1916546033103524,1
3,LinUCB,7,1.0,0.8,0.05772577774274968,-0.14587350104695107,0
3,LinUCB,8,0.4,0.8,0.0792284537007195,-0.1290750698425055,0
3,LinUCB,9,0.7,0.8,0.06531801800874876,-0.22890938698833752,0
3,LinUCB,10,0.4,2.0,0.08527365766631625,-0.19205475388888804,1
3,LinUCB,11,1.0,0.8,0.05068504983671765,-0.14730691910153348,0
3,LinUCB,12,1.0,2.0,0.05305622769929995,-0.3403212502870327,1
3,LinUCB,13,0.7,1.0,0.05338155211365297,-0.1420245633301327,0
3,LinUCB,14,1.0,0.8,0.07558633688891875,-0.1462246632652067,0
3,LinUCB,15,0.7,0.8,0.08857334779923648,-0.24174359270374374,0
3,LinUCB,16,1.0,0.8,0.05638383167364555,-0.14716101197531406,0
3,LinUCB,17,0.7,2.0,0.056010047635933015,-0.23400207250753163,0
3,LinUCB,18,0.7,2.0,0.07101454799288892,-0.21962798811717904,0
3,LinUCB,19,1.0,0.8,0.05637703110370713,-0.14827733458140757,0
3,LinUCB,20,0.4,2.0,0.08718547543597105,-0.18748495931475134,1
3,LinUCB,21,1.0,0.8,0.0803505805450537,-0.14778351141022866,0
3,LinUCB,22,1.0,1.0,0.05348204842728242,-0.18101695314176747,0
3,LinUCB,23,1.0,1.0,0.06415421154009203,-0.17498238488179205,0
3,LinUCB,24,1.0,0.8,0.08405162214300477,-0.15203617986067222,0
3,LinUCB,25,0.4,2.0,0.07743465280121137,-0.18558327153877868,1
3,LinUCB,26,0.7,1.0,0.061470121716512865,-0.1443167121516276,0
3,LinUCB,27,0.4,2.0,0.0784499675558492,-0.19006246949140876,1
3,LinUCB,28,0.7,0.8,0.08921253290824158,-0.2652643435868998,0
3,LinUCB,29,0.7,2.0,0.08838875652480664,-0.22288520437988324,0
3,NeuralBandit,0,0.4,0.8,0.0589143482028088,-0.15172215083046253,0
3,NeuralBandit,1,0.4,0.8,0.05208023548801942,-0.16974066790689826,1
3,NeuralBandit,2,0.7,1.0,0.07157157709638211,-0.4075387031606855,1
3,NeuralBandit,3,0.4,1.0,0.06591921392510573,-0.12267251370248722,0
3,NeuralBandit,4,1.0,2.0,0.05298731184792954,-0.4108773018472012,1
3,NeuralBandit,5,1.0,1.0,0.07693486145626352,-0.22330585340248518,0
3,NeuralBandit,6,0.4,2.0,0.08920727421924195,-0.18937372838751393,1
3,NeuralBandit,7,1.0,0.8,0.05772577774274968,-0.23006429744375365,1
3,NeuralBandit,8,0.4,0.8,0.0792284537007195,-0.1695092600224821,1
3,NeuralBandit,9,0.7,0.8,0.06531801800874876,-0.15384838779128657,0
3,NeuralBandit,10,0.4,2.0,0.08527365766631625,-0.17820592954327544,1
3,NeuralBandit,11,1.0,0.8,0.05068504983671765,-0.12449694480781344,0
3,NeuralBandit,12,1.0,2.0,0.05305622769929995,-0.3947006260276508,1
3,NeuralBandit,13,0.7,1.0,0.05338155211365297,-0.11933720816053389,0
3,NeuralBandit,14,1.0,0.8,0.07558633688891875,-0.2716693218959195,1
3,NeuralBandit,15,0.7,0.8,0.08857334779923648,-0.15092564129799668,0
3,NeuralBandit,16,1.0,0.8,0.05638383167364555,-0.12235092679914449,0
3,NeuralBandit,17,0.7,2.0,0.056010047635933015,-0.2254775724691087,0
3,NeuralBandit,18,0.7,2.0,0.07101454799288892,-0.3731710065965972,1
3,NeuralBandit,19,1.0,0.8,0.05637703110370713,-0.22949209722781988,1
3,NeuralBandit,20,0.4,2.0,0.08718547543597105,-0.18117383152759609,0
3,NeuralBandit,21,1.0,0.8,0.0803505805450537,-0.17960305437736004,0
3,NeuralBandit,22,1.0,1.0,0.05348204842728242,-0.391578649306998,1
3,NeuralBandit,23,1.0,1.0,0.06415421154009203,-0.17323919795013584,0
3,NeuralBandit,24,1.0,0.8,0.08405162214300477,-0.17573797593854093,0
3,NeuralBandit,25,0.4,2.0,0.07743465280121137,-0.20300335745985829,0
3,NeuralBandit,26,0.7,1.0,0.061470121716512865,-0.1215172260649506,0
3,NeuralBandit,27,0.4,2.0,0.0784499675558492,-0.22366304890914668,0
3,NeuralBandit,28,0.7,0.8,0.08921253290824158,-0.25652307457966567,1
3,NeuralBandit,29,0.7,2.0,0.08838875652480664,-0.22530767298555623,0
3,Oracle,0,0.4,0.8,0.0589143482028088,-0.0846543496401428,0
3,Oracle,1,0.4,0.8,0.05208023548801942,-0.07496828504650406,0
3,Oracle,2,0.7,1.0,0.07157157709638211,-0.12161316591662769,0
3,Oracle,3,0.4,1.0,0.06591921392510573,-0.09638655594871984,0
3,Oracle,4,1.0,2.0,0.05298731184792954,-0.3157969661726999,1
3,Oracle,5,1.0,1.0,0.07693486145626352,-0.1525488997733262,0
3,Oracle,6,0.4,2.0,0.08920727421924195,-0.1749613717015736,1
3,Oracle,7,1.0,0.8,0.05772577774274968,-0.12700160365167656,0
3,Oracle,8,0.4,0.8,0.0792284537007195,-0.08178794415856956,0
3,Oracle,9,0.7,0.8,0.06531801800874876,-0.10020275440945141,0
3,Oracle,10,0.4,2.0,0.08527365766631625,-0.175779405724807,1
3,Oracle,11,1.0,0.8,0.05068504983671765,-0.12570327521281155,0
3,Oracle,12,1.0,2.0,0.05305622769929995,-0.3149563255487636,1
3,Oracle,13,0.7,1.0,0.05338155211365297,-0.11703155949951122,0
3,Oracle,14,1.0,0.8,0.07558633688891875,-0.1249333352554009,0
3,Oracle,15,0.7,0.8,0.08857334779923648,-0.09864448737917049,0
3,Oracle,16,1.0,0.8,0.05638383167364555,-0.1260865708106703,0
3,Oracle,17,0.7,2.0,0.056010047635933015,-0.2331507441889059,0
3,Oracle,18,0.7,2.0,0.07101454799288892,-0.22890449418045627,0
3,Oracle,19,1.0,0.8,0.05637703110370713,-0.12859881242570267,0
3,Oracle,20,0.4,2.0,0.08718547543597105,-0.18465023690864488,1
3,Oracle,21,1.0,0.8,0.0803505805450537,-0.1242789261910873,0
3,Oracle,22,1.0,1.0,0.05348204842728242,-0.15426801150976127,0
3,Oracle,23,1.0,1.0,0.06415421154009203,-0.15367282557409162,0
3,Oracle,24,1.0,0.8,0.08405162214300477,-0.12397958840724513,0
3,Oracle,25,0.4,2.0,0.07743465280121137,-0.178977717772686,1
3,Oracle,26,0.7,1.0,0.061470121716512865,-0.12284249490146122,0
3,Oracle,27,0.4,2.0,0.0784499675558492,-0.1721851901334124,1
3,Oracle,28,0.7,0.8,0.08921253290824158,-0.10300054260531127,0
3,Oracle,29,0.7,2.0,0.08838875652480664,-0.23141557581439953,1
4,Fixed,0,0.4,0.8,0.060444604514730244,-0.16390632458913282,0
4,Fixed,1,1.0,2.0,0.0567368900290213,-0.47065083109831635,1
4,Fixed,2,0.4,1.0,0.05572419064019207,-0.20694677066674336,0
4,Fixed,3,1.0,1.0,0.07002633839342248,-0.318567848252753,1
4,Fixed,4,1.0,0.8,0.06737116969845262,-0.26828616764753077,1
4,Fixed,5,0.7,1.0,0.0594501231629921,-0.24498852319090467,1
4,Fixed,6,0.4,0.8,0.07209100933199461,-0.1592802371332274,0
4,Fixed,7,0.7,0.8,0.07261950362106558,-0.2030160684501291,1
4,Fixed,8,0.7,2.0,0.07424753698318617,-0.3654432129969023,1
4,Fixed,9,1.0,0.8,0.07352232440527938,-0.2649995098434245,1
4,Fixed,10,0.7,0.8,0.052069696048243005,-0.20842843220381904,1
4,Fixed,11,0.4,2.0,0.07133007757513794,-0.2539092481746019,1
4,Fixed,12,0.7,2.0,0.07815610605527751,-0.37416520622654453,1
4,Fixed,13,0.4,0.8,0.088335889066152,-0.1627097010560048,0
4,Fixed,14,0.4,2.0,0.0820849989671228,-0.2554490343425968,1
4,Fixed,15,1.0,2.0,0.05394104496255525,-0.47225093186117784,1
4,Fixed,16,0.4,0.8,0.08885999602031422,-0.15974674986680487,0
4,Fixed,17,0.4,0.8,0.07670730340993122,-0.1596912665388268,0
4,Fixed,18,0.7,0.8,0.058549542011658566,-0.19771075846907693,0
4,Fixed,19,0.7,0.8,0.07551776898957595,-0.1988414975118293,1
4,Fixed,20,0.4,2.0,0.0825409124611071,-0.2523123201349229,1
4,Fixed,21,0.7,0.8,0.08270160448611867,-0.20104465465285673,1
4,Fixed,22,0.7,1.0,0.08711258824671456,-0.23916663552109696,1
4,Fixed,23,0.7,0.8,0.05728970828651548,-0.20185582830518078,0
4,Fixed,24,1.0,0.8,0.08634217774984815,-0.26716906105917665,1
4,Fixed,25,1.0,1.0,0.06331633747029396,-0.3159268850088077,1
4,Fixed,26,0.7,2.0,0.06962324771423556,-0.36819967556984995,1
4,Fixed,27,0.7,2.0,0.05484647173434261,-0.3652075360857464,1
4,Fixed,28,1.0,0.8,0.06171900704307972,-0.26579015046995996,1
4,Fixed,29,0.7,2.0,0.05222215830077448,-0.3749937068114241,1
4,EpsilonGreedy,0,0.4,0.8,0.060444604514730244,-0.09443680768237833,0
4,EpsilonGreedy,1,1.0,2.0,0.0567368900290213,-0.366688854017173,1
4,EpsilonGreedy,2,0.4,1.0,0.05572419064019207,-0.12305500494097654,0
4,EpsilonGreedy,3,1.0,1.0,0.07002633839342248,-0.2076918906791814,0
4,EpsilonGreedy,4,1.0,0.8,0.06737116969845262,-0.1451924190314242,0
4,EpsilonGreedy,5,0.7,1.0,0.0594501231629921,-0.12069872559698663,0
4,EpsilonGreedy,6,0.4,0.8,0.07209100933199461,-0.08526528619551618,0
4,EpsilonGreedy,7,0.7,0.8,0.07261950362106558,-0.125853614919496,0
4,EpsilonGreedy,8,0.7,2.0,0.07424753698318617,-0.39869932572750166,1
4,EpsilonGreedy,9,1.0,0.8,0.07352232440527938,-0.1464733647511752,0
4,EpsilonGreedy,10,0.7,0.8,0.052069696048243005,-0.13743287856275416,0
4,EpsilonGreedy,11,0.4,2.0,0.07133007757513794,-0.22093779011001194,0
4,EpsilonGreedy,12,0.7,2.0,0.07815610605527751,-0.3396967851399221,1
4,EpsilonGreedy,13,0.4,0.8,0.088335889066152,-0.08618523143122592,0
4,EpsilonGreedy,14,0.4,2.0,0.0820849989671228,-0.21896896985936676,0
4,EpsilonGreedy,15,1.0,2.0,0.05394104496255525,-0.5167953694414743,1
4,EpsilonGreedy,16,0.4,0.8,0.08885999602031422,-0.08849663893112697,0
4,EpsilonGreedy,17,0.4,0.8,0.07670730340993122,-0.09029326967724235,0
4,EpsilonGreedy,18,0.7,0.8,0.058549542011658566,-0.12756942851559594,0
4,EpsilonGreedy,19,0.7,0.8,0.07551776898957595,-0.13287151367340533,0
4,EpsilonGreedy,20,0.4,2.0,0.0825409124611071,-0.18134244504817026,0
4,EpsilonGreedy,21,0.7,0.8,0.08270160448611867,-0.12970717740010002,0
4,EpsilonGreedy,22,0.7,1.0,0.08711258824671456,-0.14842836996297773,0
4,EpsilonGreedy,23,0.7,0.8,0.05728970828651548,-0.2336100564081352,1
4,EpsilonGreedy,24,1.0,0.8,0.08634217774984815,-0.14400617771212398,0
4,EpsilonGreedy,25,1.0,1.0,0.06331633747029396,-0.2048408828401511,0
4,EpsilonGreedy,26,0.7,2.0,0.06962324771423556,-0.34045505734381926,1
4,EpsilonGreedy,27,0.7,2.0,0.05484647173434261,-0.3398847938390019,1
4,EpsilonGreedy,28,1.0,0.8,0.06171900704307972,-0.14599800133900054,0
4,EpsilonGreedy,29,0.7,2.0,0.05222215830077448,-0.344626639784288,1
4,LinUCB,0,0.4,0.8,0.060444604514730244,-0.09651106513618657,0
4,LinUCB,1,1.0,2.0,0.0567368900290213,-0.3747572339371727,1
4,LinUCB,2,0.4,1.0,0.05572419064019207,-0.11864391716327234,0
4,LinUCB,3,1.0,1.0,0.07002633839342248,-0.15523918134092973,0
4,LinUCB,4,1.0,0.8,0.06737116969845262,-0.12569971865261026,0
4,LinUCB,5,0.7,1.0,0.0594501231629921,-0.3382263839063076,1
4,LinUCB,6,0.4,0.8,0.07209100933199461,-0.09250452790777906,0
4,LinUCB,7,0.7,0.8,0.07261950362106558,-0.30945268184863584,1
4,LinUCB,8,0.7,2.0,0.07424753698318617,-0.2927834321784684,1
4,LinUCB,9,1.0,0.8,0.07352232440527938,-0.1271146598518578,0
4,LinUCB,10,0.7,0.8,0.052069696048243005,-0.3117736176342632,1
4,LinUCB,11,0.4,2.0,0.07133007757513794,-0.19531927902344734,1
4,LinUCB,12,0.7,2.0,0.07815610605527751,-0.288091081685911,1
4,LinUCB,13,0.4,0.8,0.088335889066152,-0.08725426110590653,0
4,LinUCB,14,0.4,2.0,0.0820849989671228,-0.18703404187901515,1
4,LinUCB,15,1.0,2.0,0.05394104496255525,-0.37553107486517767,1
4,LinUCB,16,0.4,0.8,0.08885999602031422,-0.08989783516408435,0
4,LinUCB,17,0.4,0.8,0.07670730340993122,-0.09195165275394883,0
4,LinUCB,18,0.7,0.8,0.058549542011658566,-0.3155051184572983,1
4,LinUCB,19,0.7,0.8,0.07551776898957595,-0.31040662686524595,1
4,LinUCB,20,0.4,2.0,0.0825409124611071,-0.1920975617098693,1
4,LinUCB,21,0.7,0.8,0.08270160448611867,-0.3028991750277523,1
4,LinUCB,22,0.7,1.0,0.08711258824671456,-0.33839788705017626,1
4,LinUCB,23,0.7,0.8,0.05728970828651548,-0.30721948093603435,1
4,LinUCB,24,1.0,0.8,0.08634217774984815,-0.12181324667334648,0
4,LinUCB,25,1.0,1.0,0.06331633747029396,-0.15284476148263104,0
4,LinUCB,26,0.7,2.0,0.06962324771423556,-0.29790553377959267,1
4,LinUCB,27,0.7,2.0,0.05484647173434261,-0.29168239524914574,1
4,LinUCB,28,1.0,0.8,0.06171900704307972,-0.12408264075302197,0
4,LinUCB,29,0.7,2.0,0.05222215830077448,-0.2947041403257797,1
4,NeuralBandit,0,0.4,0.8,0.060444604514730244,-0.17842139751257138,0
4,NeuralBandit,1,1.0,2.0,0.0567368900290213,-0.34858938353008284,1
4,NeuralBandit,2,0.4,1.0,0.05572419064019207,-0.12329915392928101,0
4,NeuralBandit,3,1.0,1.0,0.07002633839342248,-0.39842327743560796,1
4,NeuralBandit,4,1.0,0.8,0.06737116969845262,-0.1757864087993475,0
4,NeuralBandit,5,0.7,1.0,0.0594501231629921,-0.26284384491436047,1
4,NeuralBandit,6,0.4,0.8,0.07209100933199461,-0.08517638280242103,0
